id,gender,mastercategory,subcategory,articletype,basecolour,season,year,usage,productdisplayname
2627,women,footwear,shoes,flats,Silver,fall,2010.0,casual,Carlton London Women Wedge Silver Sandal
27045,women,accessories,bags,clutches,Off White,summer,2012.0,casual,Yelloe Off White Fur Zip Clutch
13270,women,apparel,topwear,tops,White,fall,2011.0,casual,Palm Tree Kids Girls Printed White Tops
18698,men,apparel,innerwear,briefs,Grey,summer,2016.0,casual,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs
55465,women,personal care,lips,lipstick,Red,spring,2017.0,casual,Revlon Super Lusterous Lipstick 304
26197,men,personal care,fragrance,perfume and body mist,Green,spring,2017.0,casual,Formula 1 Go Men Perfume
31120,girls,apparel,topwear,tops,Pink,summer,2012.0,casual,Palm Tree Girls Pink Top
25712,unisex,accessories,headwear,caps,Blue,summer,2012.0,sports,ADIDAS Unisex Blue Cap
11527,men,apparel,topwear,tshirts,Olive,fall,2011.0,casual,United Colors of Benetton Men Olive Tshirts
14869,men,accessories,wallets,wallets,Black,summer,2011.0,casual,United Colors of Benetton Men Solid Black Wallets
40385,women,apparel,topwear,tops,Yellow,summer,2012.0,casual,Tokyo Talkies Women Yellow Top
15187,men,apparel,topwear,tshirts,White,fall,2011.0,casual,Arrow Sport Men Solid White Polo Tshirts
5402,women,footwear,shoes,sports shoes,Purple,unknown,2011.0,sports,Kalenji Ekiden 200 Wn Purple 2011
44725,women,footwear,flip flops,flip flops,Orange,summer,2012.0,casual,Lotto Women Coral Elegant Flip Flops
14055,men,apparel,topwear,shirts,Green,fall,2011.0,casual,Flying Machine Men Check Green Shirts
20260,men,apparel,topwear,tshirts,Navy Blue,fall,2011.0,casual,Wrangler Men Applique Navy Blue Tshirt
7731,men,footwear,flip flops,flip flops,Grey,winter,2011.0,casual,Puma Men's Winglet II Grey Yellow White Flip Flop
22153,men,footwear,sandal,sandals,Brown,summer,2011.0,casual,Lee Cooper Men Brown Casual Sandals
43958,men,footwear,sandal,sandals,Olive,fall,2012.0,casual,Puma Men Olive Techno Ind Sandal
28469,women,apparel,topwear,tshirts,Pink,summer,2012.0,casual,Urban Yoga Women Printed Pink T-shirt
50573,men,apparel,innerwear,trunk,Charcoal,summer,2016.0,casual,Chromozome Men Charcoal Trunk Trunks
34036,boys,apparel,topwear,shirts,Blue,summer,2012.0,casual,Palm Tree Boys Check Blue Shirt
55001,women,personal care,lips,lipstick,Pink,spring,2017.0,unknown,Lakme Absolute Lip Last Day Kiss Lip Colour
8779,men,apparel,topwear,shirts,Navy Blue,fall,2011.0,casual,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt
3391,women,accessories,bags,handbags,White,winter,2015.0,casual,Murcia Women White With Stitch Bag
43164,men,accessories,watches,watches,Black,winter,2016.0,casual,Fastrack Men Black Watch
2243,men,apparel,topwear,tshirts,White,fall,2010.0,sports,ADIDAS Men Stripe Polo White Polo T-shirt
30496,women,apparel,innerwear,bra,Purple,summer,2014.0,casual,Lovable Women Fiona Purple Bra
27421,women,apparel,loungewear and nightwear,lounge pants,Blue,winter,2015.0,casual,Jockey Women Blue Lounge Pants
57756,women,personal care,skin care,face wash and cleanser,Green,spring,2017.0,casual,Lotus Herbals Neem & Clove Purifying Face Wash
33213,women,apparel,topwear,tops,Magenta,summer,2012.0,casual,Sepia Women Printed Magenta Top
39729,women,apparel,topwear,tops,Olive,summer,2012.0,casual,Arrow Woman Olive Top
25376,men,apparel,innerwear,innerwear vests,Grey,summer,2016.0,casual,Levis Men Grey Innerwear T-Shirt
11143,men,apparel,topwear,shirts,Black,fall,2011.0,casual,Scullers Men Price Catch Black Shirts
56684,women,apparel,saree,sarees,Beige,fall,2012.0,ethnic,Fabindia Beige & Maroon Mull Printed Saree
4988,women,apparel,dress,dresses,White,summer,2011.0,casual,Gini and Jony Girl's Vanya White Polka Dot Kidswear
44341,men,apparel,topwear,tshirts,Blue,summer,2012.0,casual,Indian Terrain Men Blue T-shirt
14431,women,footwear,shoes,heels,Black,summer,2012.0,casual,Enroute Women Casual Black Flats
20604,women,accessories,bags,handbags,Brown,winter,2015.0,casual,Baggit Women Umbrella Dum Brown Handbag
52224,women,accessories,jewellery,necklace and chains,Silver,summer,2012.0,casual,Lencia Grey Swarovski Pearl Necklace
45293,women,accessories,watches,watches,Red,winter,2016.0,casual,CASIO SHEEN Women Red Dial Watch SX017
36761,men,accessories,watches,watches,Black,winter,2016.0,casual,Maxima Men Black Watch
33021,women,apparel,topwear,kurtas,Cream,summer,2012.0,ethnic,Mother Earth Women Printed Cream Kurta
25144,women,accessories,bags,handbags,Orange,winter,2015.0,casual,Lino Perros Women Leatherite Orange Handbag
11371,men,apparel,topwear,shirts,Black,fall,2011.0,casual,United Colors Of Benetton Men Summer Black Shirts
41401,women,apparel,topwear,tops,White,summer,2012.0,casual,Wrangler Women White Smocked Top
14603,men,accessories,socks,socks,Grey,summer,2011.0,casual,United Colors of Benetton Men Pack of 2 Grey Socks
37481,women,accessories,watches,watches,White,winter,2016.0,casual,Esprit Women White Dial Watch
5254,unisex,accessories,bags,duffel bag,Red,winter,2015.0,casual,Wildcraft Unisex Red Duffle Bag
44173,women,personal care,fragrance,perfume and body mist,Pink,spring,2017.0,casual,Nike Fragrances Women Trendy Perfume 75ml
25978,women,personal care,fragrance,perfume and body mist,Pink,spring,2017.0,casual,J.Del Pozo Halloween Kiss Sexy Women Perfume
4386,men,apparel,topwear,tshirts,Grey,summer,2011.0,casual,Wrangler Cowboy Photo T-shirt
51693,unisex,accessories,eyewear,sunglasses,Brown,winter,2016.0,casual,Van Heusen Unisex Brown Sunglasses
16154,men,footwear,shoes,formal shoes,Black,fall,2011.0,formal,Enroute Men Leather Black Formal Shoes
22361,men,footwear,sandal,sports sandals,Navy Blue,summer,2012.0,casual,Reebok Men Navy Twist Sandals
29789,men,apparel,topwear,tshirts,Pink,summer,2013.0,casual,Basics Men Pack of 3 T-shirt
19920,unisex,accessories,bags,backpacks,Black,winter,2015.0,casual,Wildcraft Unisex Black Outdoor Backpack
7503,men,apparel,topwear,tshirts,Blue,summer,2011.0,sports,Nike Men's As Icon Blue T-shirt
46624,men,personal care,fragrance,deodorant,Grey,spring,2017.0,casual,Rasasi Men Emotion Deo and Perfume Set
34204,men,apparel,bottomwear,track pants,Navy Blue,fall,2013.0,casual,Proline Men Navy Track Pants
17086,women,accessories,wallets,wallets,Orange,winter,2015.0,casual,Lino Perros Women Blue Zip Orange Wallet
50741,men,footwear,shoes,casual shoes,Black,winter,2018.0,casual,Red Chief Men Black Shoes
55233,women,personal care,makeup,foundation and primer,Skin,summer,2019.0,casual,Lakme Nine to Five Flawless Makeup Shell Foundation
13426,men,apparel,topwear,tshirts,Red,summer,2011.0,casual,United Colors of Benetton Men Stripes Red  Polo T-shirts
43356,women,footwear,shoes,sports shoes,Charcoal,summer,2012.0,sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes
28207,men,accessories,eyewear,sunglasses,Black,winter,2016.0,casual,Ray-Ban Men Active Lifestyle Black Sunglasses
13846,men,apparel,topwear,shirts,Blue,fall,2011.0,casual,John Miller Men Stripes Blue Shirts
12994,boys,footwear,shoes,sports shoes,Black,fall,2011.0,sports,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes
46278,women,apparel,topwear,tunics,Red,summer,2012.0,casual,109F Women Red & White Striped Tunic
16508,men,apparel,bottomwear,jeans,Blue,fall,2011.0,casual,Locomotive Men Washed Blue Jeans
18492,men,footwear,flip flops,flip flops,Blue,fall,2011.0,casual,Puma Men Danny Blue Slipper
19540,men,apparel,topwear,sweaters,Blue,summer,2011.0,casual,United Colors of Benetton Men Solid Blue Sweater
7963,men,apparel,topwear,tshirts,White,fall,2011.0,sports,Puma Men's Large Logo Graphic White French T-shirt
8117,men,accessories,watches,watches,Black,winter,2016.0,casual,Fastrack Men New Analog Black Navy Watch
49230,men,accessories,socks,socks,Black,summer,2016.0,casual,Calzini Men Pack of 5 Sports Socks
39147,women,apparel,apparel set,kurta sets,Purple,fall,2012.0,ethnic,Aneri Women Purple Salwar Suit
36933,women,personal care,fragrance,perfume and body mist,Purple,spring,2017.0,casual,Bulgari Women Omnia Perfume
57138,women,apparel,bottomwear,trousers,Brown,summer,2012.0,casual,Elle Women Brown Trousers
20856,men,footwear,shoes,casual shoes,Black,fall,2011.0,casual,United Colors of Benetton Men Casual Black Shoes
41861,men,footwear,sandal,sandals,Black,summer,2016.0,casual,Estd. 1977 Men Black Sandals
5608,men,footwear,sandal,sandals,Black,summer,2011.0,casual,ADIDAS Men Kendall Black Navy Floater
58170,women,accessories,bags,clutches,Red,fall,2012.0,casual,Rocky S Women Red Clutch
53598,men,free items,free gifts,free gifts,Black,winter,2016.0,sports,Q&Q Men Black Digital Watch
15983,men,apparel,topwear,shirts,Burgundy,fall,2011.0,casual,Turtle Solid Men  Burgundy Shirt
39375,women,accessories,watches,watches,Silver,winter,2016.0,casual,Helix Women Silver Dial Watch
14851,women,accessories,wallets,wallets,Coffee Brown,summer,2011.0,casual,United Colors of Benetton Women Solid Coffee Brown Wallets
59290,men,accessories,watches,watches,Black,winter,2016.0,casual,Titan Men Black Dial Watch
52678,men,accessories,watches,watches,Black,winter,2016.0,casual,Morellato Men Black Watch
20258,men,apparel,topwear,tshirts,Brown,fall,2011.0,casual,Wrangler Men Polo Charcoal T-shirt
47198,men,footwear,sandal,sandals,Brown,summer,2012.0,casual,Franco Leone Men Brown Sandals
27841,men,accessories,belts,belts,White,summer,2012.0,casual,Bulchee Men Plain Jeans White Belt
28035,men,apparel,innerwear,briefs,Grey Melange,summer,2016.0,casual,Jockey ELANCE Men Grey Melange Y Front Briefs 1006
31924,women,accessories,bags,handbags,Black,summer,2012.0,casual,Fabindia Women Black Silk Handbag
26993,women,apparel,bottomwear,jeans,Blue,summer,2012.0,casual,Jealous 21 Women Washed Blue Jeans
13248,men,apparel,bottomwear,trousers,Brown,fall,2011.0,casual,Palm Tree Kids Boy Solid Brown Trousers
43538,women,apparel,topwear,tops,Blue,summer,2012.0,casual,French Connection Women Blue Top
8325,boys,apparel,topwear,tshirts,Yellow,fall,2011.0,casual,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear
31118,girls,apparel,topwear,tops,Red,summer,2012.0,casual,Gini and Jony Girls Red Top
19772,men,footwear,shoes,casual shoes,Blue,fall,2011.0,casual,ADIDAS Men Vigor Blue Casual Shoes
46876,men,accessories,socks,socks,Grey,summer,2012.0,casual,Lino Perros Men Pack of 2 Socks
5862,men,apparel,topwear,tshirts,Black,summer,2011.0,casual,ADIDAS Men's Stripe Black T-shirt
39711,men,accessories,watches,watches,Black,winter,2016.0,casual,ADIDAS Original Men Black Dial Chronograph Watch ADH2641
14409,women,footwear,shoes,heels,White,summer,2012.0,casual,Enroute Women Casual White Heels
58726,men,apparel,topwear,tshirts,Grey,summer,2012.0,casual,Puma Men Grey T-shirt
44379,men,personal care,fragrance,perfume and body mist,Black,spring,2017.0,casual,ADIDAS Men Intense Touch  Perfume
11947,men,footwear,sandal,sandals,Olive,summer,2012.0,casual,Ganuchi Men Casual Olive Sandals
36759,men,accessories,watches,watches,White,winter,2016.0,casual,Maxima Men White Dial Watch
51499,women,apparel,bottomwear,jeans,Blue,summer,2012.0,casual,Denizen Women Blue Jeans
29583,women,footwear,shoes,flats,Silver,summer,2012.0,casual,Puma Women Grace Silver Sandals
55805,women,apparel,loungewear and nightwear,night suits,Pink,summer,2017.0,casual,SDL by Sweet Dreams Women Pink & Black Printed Night Suit S11-3134
7709,women,apparel,bottomwear,jeans,Black,fall,2011.0,casual,Jealous 21 Women's Aaren Black Jegging
28451,women,apparel,bottomwear,track pants,Black,summer,2012.0,casual,Urban Yoga Women Black Track Pants
43960,men,apparel,topwear,shirts,Grey,summer,2012.0,formal,Indigo Nation Men Grey Striped Shirt
8741,men,apparel,topwear,shirts,Navy Blue,fall,2011.0,casual,Indigo Nation Men Checks Shirt Navy Blue Shirts
55039,women,personal care,lips,lipstick,Brown,spring,2017.0,casual,Lakme Absolute Matte Merlot Lipstick 45
19316,unisex,accessories,bags,backpacks,Grey,fall,2011.0,casual,Nike Unisex Hayward 25M Grey Backpack
27419,women,apparel,loungewear and nightwear,lounge pants,Black,winter,2015.0,casual,Jockey Women Black Lounge Pants
34832,men,footwear,shoes,sports shoes,White,summer,2012.0,sports,ADIDAS Men Sukoi White Sports Shoes
23885,men,footwear,shoes,sports shoes,Grey,winter,2012.0,sports,Fila Men Grey Hex Sports Shoes
19918,unisex,accessories,bags,backpacks,Black,winter,2015.0,casual,Wildcraft Unisex Black Backpack
22359,men,apparel,topwear,shirts,Blue,summer,2011.0,casual,John Players Men Check Blue Shirt
19124,women,footwear,flip flops,flip flops,Pink,fall,2011.0,casual,Lotto Women XL Kelly Pink Slippers
16950,men,accessories,eyewear,sunglasses,Brown,winter,2016.0,casual,Image Men Sunglasses
49654,women,apparel,bottomwear,skirts,Grey,summer,2012.0,casual,Mineral Women Grey Skirt
48786,women,accessories,jewellery,pendant,Silver,summer,2013.0,casual,Lucera Women Silver Pendant
2049,men,apparel,topwear,tshirts,White,summer,2010.0,sports,ADIDAS Men's Slim Fit White T-shirt
17882,men,apparel,innerwear,innerwear vests,White,summer,2016.0,casual,Levis Men Comfort Style White Innerwear Vest
44977,men,accessories,watches,watches,Silver,winter,2016.0,casual,Maxima Men Silver Dial Attivo Watch
33019,women,apparel,topwear,kurtas,Yellow,summer,2012.0,ethnic,Mother Earth Women Printed Yellow Kurta
41439,men,footwear,shoes,sports shoes,Black,fall,2012.0,sports,Lee Cooper Men Black Sports Shoes
39523,unisex,accessories,bags,trolley bag,Black,summer,2012.0,casual,Peter England Unisex Black One Dayer Black Trolley Bag
52812,men,accessories,wallets,wallets,Black,summer,2012.0,casual,JAG Men Black Leather Wallet
11349,men,apparel,bottomwear,jeans,Blue,summer,2017.0,casual,Lee Men Blue Chicago Fit Jeans
24892,men,apparel,topwear,tshirts,Black,fall,2011.0,casual,United Colors of Benetton Men Black T-shirt
58514,women,apparel,topwear,tops,Grey,summer,2012.0,casual,Tonga Women Grey Top
33825,women,footwear,shoes,sports shoes,Silver,summer,2012.0,sports,Puma Women Kuris Silver & Grey Sports Shoes
25940,women,accessories,scarves,scarves,Yellow,summer,2012.0,casual,Femella Women Yellow & Blue Scarf
38637,men,apparel,topwear,tshirts,Red,summer,2012.0,casual,Nike Men Red Delhi T-shirt
5896,men,footwear,shoes,casual shoes,Black,summer,2011.0,casual,Puma Men Cavallino Black Shoe
4944,men,apparel,topwear,shirts,White,summer,2011.0,casual,Gini and Jony Boy's Kaleb White Brown Infant Kidswear
10861,men,apparel,topwear,tshirts,White,fall,2011.0,casual,Wrangler Men Dirt Riders White T-Shirts
59600,women,apparel,saree,sarees,Rust,fall,2012.0,ethnic,FNF Rust Wedding Collection Sari
42846,women,accessories,bags,handbags,Multi,summer,2012.0,casual,French Connection Women Multi Stripe Hand Bag
35128,women,accessories,jewellery,bracelet,Purple,winter,2012.0,casual,Allen Solly Woman Purple Bangle
47508,men,apparel,innerwear,briefs,Black,summer,2016.0,casual,Facit Men Black Brief
54923,girls,apparel,bottomwear,capris,Olive,summer,2012.0,casual,Do u speak Green Girls Olive 3/4 Pant
43994,women,personal care,fragrance,deodorant,Pink,spring,2017.0,casual,Police Women Passion Deo
17278,men,apparel,topwear,tshirts,Grey,fall,2011.0,casual,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt
31588,men,apparel,topwear,tshirts,Maroon,summer,2012.0,casual,Mark Taylor Men Printed Maroon T-shirt
49492,men,footwear,shoes,casual shoes,Maroon,summer,2012.0,casual,Vans Men Maroon & Grey Era Shoes
18230,men,apparel,topwear,tshirts,White,fall,2011.0,casual,Manchester United Men Printed White Tshirt
23871,men,apparel,topwear,tshirts,Grey,fall,2011.0,casual,ADIDAS Men Grey Striped T-shirt
9667,men,apparel,topwear,shirts,Purple,fall,2011.0,casual,Indigo Nation Men Bling Red Black Shirts
16198,men,apparel,bottomwear,tracksuits,Black,fall,2011.0,sports,Puma Men Poly Knitted Black Tracksuit
3953,women,apparel,topwear,tshirts,Red,summer,2011.0,casual,Jealous 21 Women's Red Peace T-shirt
29745,men,accessories,watches,watches,Black,winter,2016.0,casual,Fossil Men Quartz Black Dial Chronograph Watch JR1303
28697,women,apparel,topwear,kurtas,Black,summer,2012.0,ethnic,W Women Printed Black Kurta
12538,men,apparel,bottomwear,track pants,Blue,fall,2011.0,casual,Puma Men Solid Blue Track Pants
8587,men,apparel,topwear,shirts,Red,fall,2011.0,casual,Scullers Men Red Check Shirt
42248,women,apparel,topwear,tops,Pink,summer,2012.0,casual,Sepia Women Pink Top
48772,women,accessories,jewellery,pendant,Silver,summer,2013.0,casual,Lucera Women Silver Pendant
17876,men,apparel,innerwear,innerwear vests,Grey,summer,2016.0,casual,Levis Men Comfort Style Grey Innerwear Vest
30668,men,accessories,eyewear,sunglasses,Black,winter,2016.0,casual,Park Avenue Men Black Sunglasses
9455,men,apparel,topwear,shirts,Red,fall,2011.0,formal,John Miller Men Red Striped Shirt
18002,women,apparel,bottomwear,capris,Black,summer,2011.0,sports,Puma Women Essential Skinny Black 3/4 Pant
44983,women,accessories,watches,watches,Silver,winter,2016.0,casual,Maxima Women Silver Dial Watch
38405,women,accessories,belts,belts,White,summer,2012.0,casual,Baggit Women White Capri Taj Belt
53934,women,accessories,bags,handbags,Brown,summer,2012.0,casual,Kiara Women Brown Handbag
1638,unisex,apparel,bottomwear,swimwear,Blue,fall,2010.0,sports,Nabaiji Swimming Goggles Blue Black
25188,women,accessories,bags,handbags,Brown,winter,2015.0,casual,Lino Perros Women Leatherite Brown Handbag
24866,men,accessories,belts,belts,Black,summer,2012.0,casual,Reid & Taylor Men Formal Black Belt
53108,women,accessories,jewellery,earrings,Silver,winter,2016.0,casual,Fabindia Silver Earrings
21528,women,accessories,bags,handbags,Copper,winter,2015.0,casual,Kiara Women Sequins Copper Handbag
59432,women,accessories,bags,handbags,Black,summer,2012.0,casual,Spice Art Women Black Handbag
32903,women,apparel,bottomwear,shorts,Red,summer,2012.0,casual,Allen Solly Women Red Shorts
6079,men,apparel,topwear,tshirts,Grey,summer,2011.0,casual,UCB Men's Johny Collar With Two Tone Grey T-shirt
12960,men,footwear,shoes,sports shoes,White,fall,2011.0,sports,ADIDAS Men Sports White Sports Shoes
29321,men,apparel,topwear,tshirts,Black,summer,2012.0,sports,ADIDAS Men Black Jersey
